USPS,STATE,GEOID,ANSICODE,NAME,NAME1,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
WI,WISCONSIN,55087,1581104,Outagamie County,Outagamie,1651266077,18260943,637.557,7.051,44.418226,-88.464988
WI,WISCONSIN,55089,1581105,Ozaukee County,Ozaukee,603495168,2287434584,233.011,883.183,43.501807,-87.847551
WI,WISCONSIN,55091,1581106,Pepin County,Pepin,600897314,43238609,232.008,16.695,44.627436,-91.83489
WI,WISCONSIN,55093,1581107,Pierce County,Pierce,1486700541,48452323,574.018,18.708,44.725336,-92.426279
WI,WISCONSIN,55095,1581108,Polk County,Polk,2368076576,109026970,914.32,42.096,45.462041,-92.447066
WI,WISCONSIN,55097,1581109,Portage County,Portage,2074252977,56835087,800.874,21.944,44.476246,-89.49807
WI,WISCONSIN,55099,1581110,Price County,Price,3247992726,62094098,1254.057,23.975,45.679072,-90.35965
WI,WISCONSIN,55101,1581111,Racine County,Racine,861537604,1190103013,332.642,459.501,42.780392,-87.771599
WI,WISCONSIN,55103,1581112,Richland County,Richland,1518120286,8153423,586.15,3.148,43.376199,-90.435693
WI,WISCONSIN,55105,1581113,Rock County,Rock,1860044982,20695798,718.167,7.991,42.66988,-89.075284
WI,WISCONSIN,55107,1581114,Rusk County,Rusk,2366092264,44813690,913.553,17.303,45.472734,-91.136745
WI,WISCONSIN,55109,1581833,St. Croix County,St. Croix,1870380087,33740117,722.158,13.027,45.028959,-92.447284
WI,WISCONSIN,55111,1581115,Sauk County,Sauk,2153683697,45695276,831.542,17.643,43.428001,-89.943318
WI,WISCONSIN,55113,1581116,Sawyer County,Sawyer,3257170152,239930110,1257.6,92.638,45.864999,-91.147063
WI,WISCONSIN,55115,1581117,Shawano County,Shawano,2313441748,41883059,893.225,16.171,44.789641,-88.755813
WI,WISCONSIN,55117,1581118,Sheboygan County,Sheboygan,1324828371,1967670377,511.519,759.722,43.741232,-87.731516
WI,WISCONSIN,55119,1581119,Taylor County,Taylor,2525374174,24630990,975.052,9.51,45.211656,-90.504853
WI,WISCONSIN,55121,1581120,Trempealeau County,Trempealeau,1898373580,23331638,732.966,9.008,44.30305,-91.358867
WI,WISCONSIN,55123,1581121,Vernon County,Vernon,2050138652,64286576,791.563,24.821,43.599366,-90.821983
WI,WISCONSIN,55125,1581122,Vilas County,Vilas,2221459142,414414741,857.71,160.006,46.049848,-89.501254
WI,WISCONSIN,55127,1581123,Walworth County,Walworth,1438464471,54912925,555.394,21.202,42.66811,-88.541731
WI,WISCONSIN,55129,1581124,Washburn County,Washburn,2064515987,145563849,797.114,56.203,45.892489,-91.796422
WI,WISCONSIN,55131,1581125,Washington County,Washington,1115362171,12999404,430.644,5.019,43.391156,-88.232917
WI,WISCONSIN,55133,1581126,Waukesha County,Waukesha,1423770012,79817289,549.721,30.818,43.018368,-88.30424
WI,WISCONSIN,55135,1581127,Waupaca County,Waupaca,1936521056,45270534,747.695,17.479,44.478004,-88.967005
WI,WISCONSIN,55137,1581128,Waushara County,Waushara,1621749913,29096948,626.161,11.234,44.112823,-89.239786
WI,WISCONSIN,55139,1581129,Winnebago County,Winnebago,1125861145,372630325,434.697,143.873,44.085707,-88.668149
WI,WISCONSIN,55141,1581130,Wood County,Wood,2053974903,41978094,793.044,16.208,44.461413,-90.038825
WY,WYOMING,56001,1605066,Albany County,Albany,11070455488,89161376,4274.327,34.425,41.665514,-105.721883
WY,WYOMING,56003,1605067,Big Horn County,Big Horn,8124681752,55228616,3136.957,21.324,44.525117,-107.994848
WY,WYOMING,56005,1605068,Campbell County,Campbell,12437291886,11010427,4802.065,4.251,44.191999,-105.517014
WY,WYOMING,56007,1605069,Carbon County,Carbon,20455215119,171386122,7897.803,66.173,41.70359,-106.933153
WY,WYOMING,56009,1605070,Converse County,Converse,11020385629,26068678,4254.995,10.065,42.984623,-105.524752
WY,WYOMING,56011,1605071,Crook County,Crook,7393068933,28186052,2854.48,10.883,44.589266,-104.567298
WY,WYOMING,56013,1605072,Fremont County,Fremont,23785388834,212768588,9183.59,82.15,43.054831,-108.608935
WY,WYOMING,56015,1605073,Goshen County,Goshen,5764310957,16969725,2225.613,6.552,42.089455,-104.35354
WY,WYOMING,56017,1605074,Hot Springs County,Hot Springs,5191453508,5100561,2004.431,1.969,43.720209,-108.435076
WY,WYOMING,56019,1609191,Johnson County,Johnson,10759204099,52952166,4154.152,20.445,44.044048,-106.588541
WY,WYOMING,56021,1605075,Laramie County,Laramie,6956355037,4348083,2685.864,1.679,41.29283,-104.660395
WY,WYOMING,56023,1605076,Lincoln County,Lincoln,10555073815,49947312,4075.337,19.285,42.229993,-110.682961
WY,WYOMING,56025,1605077,Natrona County,Natrona,13831927736,90969877,5340.537,35.124,42.977645,-106.768219
WY,WYOMING,56027,1605078,Niobrara County,Niobrara,6801380673,4969450,2626.028,1.919,43.062159,-104.468373
WY,WYOMING,56029,1605079,Park County,Park,17972027722,67638744,6939.039,26.115,44.492387,-109.593597
WY,WYOMING,56031,1605080,Platte County,Platte,5390953617,76102033,2081.459,29.383,42.131593,-104.953963
WY,WYOMING,56033,1605081,Sheridan County,Sheridan,6535475074,7986330,2523.361,3.084,44.781369,-106.881211
WY,WYOMING,56035,1605082,Sublette County,Sublette,12655929030,127353627,4886.482,49.172,42.767928,-109.91617
WY,WYOMING,56037,1609192,Sweetwater County,Sweetwater,27005754360,166230245,10426.98,64.182,41.660328,-108.875677
WY,WYOMING,56039,1605083,Teton County,Teton,10351790287,570858887,3996.849,220.41,44.048662,-110.426087
WY,WYOMING,56041,1605084,Uinta County,Uinta,5391631764,16625817,2081.721,6.419,41.284726,-110.558947
WY,WYOMING,56043,1605085,Washakie County,Washakie,5798152470,10415890,2238.679,4.022,43.878831,-107.669052
WY,WYOMING,56045,1605086,Weston County,Weston,6210804121,5225499,2398.005,2.018,43.846213,-104.57002
PR,PUERTO RICO,72001,1804480,Adjuntas Municipio,Adjuntas,172726407,1051110,66.69,0.406,18.181611,-66.758165
PR,PUERTO RICO,72003,1804481,Aguada Municipio,Aguada,79923635,38025989,30.859,14.682,18.375673,-67.185745
PR,PUERTO RICO,72005,1804482,Aguadilla Municipio,Aguadilla,94642775,101102905,36.542,39.036,18.480191,-67.143762
PR,PUERTO RICO,72007,1804483,Aguas Buenas Municipio,Aguas Buenas,77919500,28383,30.085,0.011,18.256524,-66.128496
PR,PUERTO RICO,72009,1804484,Aibonito Municipio,Aibonito,81098530,67829,31.312,0.026,18.130723,-66.26446
PR,PUERTO RICO,72011,1804485,A├▒asco Municipio,A├▒asco,101768273,14586806,39.293,5.632,18.286905,-67.131282
PR,PUERTO RICO,72013,1804486,Arecibo Municipio,Arecibo,326181952,117203464,125.94,45.253,18.434004,-66.674994
PR,PUERTO RICO,72015,1804487,Arroyo Municipio,Arroyo,38872745,53456650,15.009,20.64,17.97206,-66.041945
PR,PUERTO RICO,72017,1804488,Barceloneta Municipio,Barceloneta,48421896,31649450,18.696,12.22,18.469989,-66.55823
PR,PUERTO RICO,72019,1804489,Barranquitas Municipio,Barranquitas,88714042,77812,34.253,0.03,18.200018,-66.309282
PR,PUERTO RICO,72021,1804490,Bayam├│n Municipio,Bayam├│n,115097577,314191,44.439,0.121,18.34942,-66.168626
